Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
2005,6,1,3.0,5.0,4.0,4.2,9
2005,6,2,0.0,4.6,2.3,2.5,9
2005,6,3,2.6,5.4,4.0,4.2,8
2005,6,4,.,.,.,.,.
2005,6,5,.,.,.,.,.
2005,6,6,3.0,5.4,4.2,4.1,9
2005,6,7,0.0,6.4,3.2,4.1,9
2005,6,8,-0.4,7.4,3.5,4.5,9
2005,6,9,1.6,8.0,4.8,6.3,9
2005,6,10,-0.4,6.4,3.0,4.2,8
2005,6,11,.,.,.,.,.
2005,6,12,.,.,.,.,.
2005,6,13,-1.8,2.4,0.3,0.8,9
2005,6,14,0.0,2.4,1.2,1.0,9
2005,6,15,0.0,2.6,1.3,2.1,9
2005,6,16,1.0,3.0,2.0,2.2,9
2005,6,17,-0.4,2.0,0.8,0.8,8
2005,6,18,.,.,.,.,.
2005,6,19,.,.,.,.,.
2005,6,20,.,5.6,.,4.0,9
2005,6,21,2.0,5.6,3.8,4.2,9
2005,6,22,3.2,.,.,4.8,9
2005,6,23,3.0,6.6,4.8,5.0,9
2005,6,24,4.2,8.0,6.1,6.3,8
2005,6,25,.,.,.,.,.
2005,6,26,.,.,.,.,.
2005,6,27,.,.,.,.,.
2005,6,28,2.4,5.0,3.7,4.0,9
2005,6,29,-0.6,4.6,2.0,2.1,9
2005,6,30,-2.0,1.6,-0.2,0.6,9
