Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
1990,3,1,10.6,15.4,13.0,13.8,10
1990,3,2,9.6,23.2,16.4,18.0,10
1990,3,3,9.8,.,.,13.8,4
1990,3,4,.,.,.,.,.
1990,3,5,4.6,22.0,13.3,16.2,10
1990,3,6,7.4,19.0,13.2,15.4,10
1990,3,7,11.0,22.1,16.6,18.9,10
1990,3,8,4.2,26.4,15.3,18.8,10
1990,3,9,5.8,27.2,16.5,20.0,10
1990,3,10,7.0,.,.,15.0,4
1990,3,11,.,.,.,.,.
1990,3,12,3.2,17.5,10.4,14.1,10
1990,3,13,9.8,16.0,12.9,14.1,10
1990,3,14,7.0,18.4,12.7,14.3,10
1990,3,15,0.8,23.4,12.1,14.6,10
1990,3,16,3.6,26.0,14.8,19.1,10
1990,3,17,3.6,.,.,11.6,4
1990,3,18,.,.,.,.,.
1990,3,19,10.2,20.2,15.2,17.8,10
1990,3,20,12.2,23.0,17.6,18.4,10
1990,3,21,0.1,25.0,12.6,15.8,10
1990,3,22,9.4,19.8,14.6,16.7,10
1990,3,23,9.2,16.4,12.8,14.2,10
1990,3,24,9.6,.,.,13.3,4
1990,3,25,.,.,.,.,.
1990,3,26,-0.8,12.6,5.9,9.5,10
1990,3,27,7.2,14.8,11.0,11.8,10
1990,3,28,7.0,8.0,7.5,7.1,10
1990,3,29,3.2,9.2,6.2,6.9,10
1990,3,30,5.6,11.2,8.4,9.5,10
1990,3,31,10.4,.,.,10.9,4
