Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
2001,6,1,3.2,7.6,5.4,5.6,10
2001,6,2,1.0,6.0,3.5,.,.
2001,6,3,.,.,.,.,.
2001,6,4,4.2,5.6,4.9,5.0,10
2001,6,5,3.4,6.8,5.1,5.1,10
2001,6,6,3.4,6.2,4.8,5.3,10
2001,6,7,3.0,5.8,4.4,5.1,10
2001,6,8,4.2,8.6,6.4,6.1,10
2001,6,9,-0.8,7.0,3.1,.,.
2001,6,10,.,.,.,.,.
2001,6,11,-0.8,7.0,3.1,4.0,2
2001,6,12,0.2,7.2,3.7,4.1,10
2001,6,13,4.2,8.6,6.4,6.5,10
2001,6,14,3.0,8.4,5.7,5.9,10
2001,6,15,1.6,10.0,5.8,6.2,10
2001,6,16,-2.5,9.2,3.3,.,.
2001,6,17,.,.,.,.,.
2001,6,18,-2.0,3.8,0.9,0.8,10
2001,6,19,-4.0,7.4,1.7,1.3,10
2001,6,20,2.0,5.6,3.8,3.5,10
2001,6,21,-0.2,6.2,3.0,3.7,10
2001,6,22,1.0,4.8,2.9,3.1,10
2001,6,23,0.0,10.0,5.0,.,.
2001,6,24,.,.,.,.,.
2001,6,25,2.0,11.8,6.9,11.1,10
2001,6,26,5.6,13.2,9.4,10.3,10
2001,6,27,2.0,8.8,5.4,6.2,10
2001,6,28,-1.6,7.4,2.9,3.5,10
2001,6,29,0.0,5.4,2.7,3.1,10
2001,6,30,1.5,7.0,4.3,.,.
