Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
2021,4,1,11.1,20.9,16.0,16.0,10
2021,4,2,11.7,21.1,16.4,15.7,3
2021,4,3,4.8,20.6,12.7,13.2,3
2021,4,4,3.0,21.0,12.0,12.3,3
2021,4,5,6.4,20.7,13.6,15.0,11
2021,4,6,10.0,17.5,13.8,13.9,11
2021,4,7,8.1,13.2,10.7,11.1,11
2021,4,8,5.3,12.8,9.1,9.8,11
2021,4,9,7.3,15.6,11.5,12.0,10
2021,4,10,4.5,14.1,8.3,8.3,4
2021,4,11,8.1,15.0,10.5,10.5,4
2021,4,12,12.4,20.0,15.2,16.6,11
2021,4,13,9.4,21.3,15.6,17.3,12
2021,4,14,.,15.7,.,13.7,11
2021,4,15,2.7,16.1,9.4,11.4,12
2021,4,16,5.1,13.6,9.8,11.2,11
2021,4,17,5.1,16.9,11.1,11.1,4
2021,4,18,8.6,12.3,10.9,10.9,4
2021,4,19,10.8,12.8,11.5,11.7,12
2021,4,20,4.2,9.3,7.2,8.0,12
2021,4,21,6.3,12.9,8.8,10.1,12
2021,4,22,1.8,11.0,6.1,7.4,12
2021,4,23,4.7,12.1,8.2,8.9,11
2021,4,24,2.4,15.0,7.4,7.4,4
2021,4,25,6.2,16.0,10.2,10.2,4
2021,4,26,5.8,15.9,9.5,11.7,12
2021,4,27,6.9,20.1,10.9,13.5,12
2021,4,28,5.4,13.0,10.4,10.9,12
2021,4,29,6.2,18.4,10.4,12.5,12
2021,4,30,5.5,12.2,8.9,10.0,11
