Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
2009,9,1,-3.0,10.6,3.8,6.4,9
2009,9,2,-1.0,10.4,4.7,6.4,9
2009,9,3,-3.0,12.6,4.8,7.0,9
2009,9,4,-1.0,5.0,2.0,2.6,8
2009,9,5,.,.,.,.,.
2009,9,6,.,.,.,.,.
2009,9,7,.,10.0,.,7.1,9
2009,9,8,4.0,9.0,6.5,6.5,9
2009,9,9,4.0,11.0,7.5,7.4,9
2009,9,10,6.0,15.0,10.5,11.6,9
2009,9,11,8.0,12.4,10.2,10.5,8
2009,9,12,.,.,.,.,.
2009,9,13,.,.,.,.,.
2009,9,14,.,.,.,.,.
2009,9,15,.,.,.,.,.
2009,9,16,.,.,.,.,.
2009,9,17,.,.,.,.,.
2009,9,18,.,.,.,.,.
2009,9,19,.,.,.,.,.
2009,9,20,.,.,.,.,.
2009,9,21,8.0,13.6,10.8,11.2,9
2009,9,22,3.0,14.0,8.5,8.9,9
2009,9,23,6.0,9.8,7.9,8.4,9
2009,9,24,7.0,13.2,10.1,10.3,8
2009,9,25,5.8,10.0,7.9,8.3,8
2009,9,26,.,.,.,.,.
2009,9,27,.,.,.,.,.
2009,9,28,1.0,21.0,11.0,15.3,9
2009,9,29,2.0,22.0,12.0,16.1,9
2009,9,30,1.0,22.4,11.7,16.6,9
