Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
2021,3,1,8.4,12.3,10.3,7.4,15
2021,3,2,0.9,15.3,8.6,8.4,22
2021,3,3,5.6,17.4,11.4,11.2,23
2021,3,4,8.0,17.7,12.7,12.7,22
2021,3,5,9.8,17.4,13.9,13.1,22
2021,3,6,9.5,13.2,11.6,11.6,18
2021,3,7,4.8,9.5,7.2,7.8,5
2021,3,8,3.0,17.5,9.8,9.8,22
2021,3,9,9.6,13.5,12.6,12.6,22
2021,3,10,7.0,8.7,7.8,7.3,1
2021,3,11,7.0,12.8,9.9,9.3,14
2021,3,12,10.0,12.3,12.5,12.6,23
2021,3,13,.,.,.,.,.
2021,3,14,.,.,.,10.4,1
2021,3,15,.,.,.,.,.
2021,3,16,.,.,.,.,.
2021,3,17,.,.,.,10.3,1
2021,3,18,.,.,.,.,.
2021,3,19,.,.,.,.,.
2021,3,20,9.2,12.0,10.6,10.3,4
2021,3,21,9.2,15.1,11.1,11.1,23
2021,3,22,7.1,17.8,11.7,11.5,23
2021,3,23,6.5,13.0,9.2,9.2,22
2021,3,24,3.0,10.8,6.3,6.3,23
2021,3,25,6.4,9.4,8.9,9.1,22
2021,3,26,9.2,11.9,10.5,11.0,6
2021,3,27,7.7,20.1,11.4,11.3,22
2021,3,28,5.9,9.2,9.0,9.0,22
2021,3,29,5.8,9.6,7.7,8.0,9
2021,3,30,4.0,12.8,9.6,9.5,22
2021,3,31,1.5,11.8,5.8,6.4,22
