Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2016,12,1 ,5.8,,,0.1,5.9,5.9
2016,12,2 ,s/p,,,s/p,s/p,5.9
2016,12,3 ,,,,s/p,s/p,5.9
2016,12,4 ,12.0,s/p,,s/p,12.0,17.9
2016,12,5 ,s/p,,,0.4,0.4,18.3
2016,12,6 ,1.1,s/p,,0.1,1.2,19.5
2016,12,7 ,s/p,0.5,,0.5,1.0,20.5
2016,12,8 ,0.2,s/p,,0.7,0.9,21.4
2016,12,9 ,0.0,0.1,,s/p,0.1,21.5
2016,12,10 ,s/p,s/p,,s/p,s/p,21.5
2016,12,11 ,s/p,s/p,,2.1,2.1,23.6
2016,12,12 ,2.7,1.3,,1.2,5.2,28.8
2016,12,13 ,s/p,s/p,,0.0,0.0,28.8
2016,12,14 ,s/p,1.9,,4.3,6.2,35.0
2016,12,15 ,s/p,s/p,,s/p,s/p,35.0
2016,12,16 ,0.0,5.1,,0.9,6.0,41.0
2016,12,17 ,0.3,s/p,,s/p,0.3,41.3
2016,12,18 ,s/p,0.3,,s/p,0.3,41.6
2016,12,19 ,s/p,s/p,,2.4,2.4,44.0
2016,12,20 ,1.9,1.0,,0.9,3.8,47.8
2016,12,21 ,3.3,,,1.5,4.8,52.6
2016,12,22 ,3.7,0.9,,s/p,4.6,57.2
2016,12,23 ,0.0,,,0.1,0.1,57.3
2016,12,24 ,s/p,0.1,,s/p,0.1,57.4
2016,12,25 ,s/p,s/p,,0.2,0.2,57.6
2016,12,26 ,0.1,,,0.2,0.3,57.9
2016,12,27 ,0.1,s/p,,0.6,0.7,58.6
2016,12,28 ,1.5,s/p,,0.2,1.7,60.3
2016,12,29 ,0.8,0.9,,s/p,1.7,62.0
2016,12,30 ,s/p,s/p,,s/p,s/p,62.0
2016,12,31 ,0.6,1.4,,0.1,2.1,64.1
