Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2020,6,1 ,s/p,6.4,s/p,5.1,11.5,11.5
2020,6,2 ,0.3,s/p,s/p,s/p,0.3,11.8
2020,6,3 ,s/p,s/p,s/p,0.1,0.1,11.9
2020,6,4 ,s/p,s/p,s/p,s/p,s/p,11.9
2020,6,5 ,s/p,s/p,s/p,s/p,s/p,11.9
2020,6,6 ,s/p,s/p,s/p,s/p,s/p,11.9
2020,6,7 ,s/p,s/p,s/p,s/p,s/p,11.9
2020,6,8 ,s/p,s/p,s/p,s/p,s/p,11.9
2020,6,9 ,s/p,s/p,s/p,s/p,s/p,11.9
2020,6,10 ,0.7,0.0,s/p,s/p,0.7,12.6
2020,6,11 ,0.9,s/p,s/p,0.2,1.1,13.7
2020,6,12 ,1.0,1.4,0.7,1.0,4.1,17.8
2020,6,13 ,2.5,1.2,s/p,s/p,3.7,21.5
2020,6,14 ,0.3,s/p,s/p,s/p,0.3,21.8
2020,6,15 ,s/p,s/p,s/p,2.7,2.7,24.5
2020,6,16 ,s/p,0.9,0.3,0.2,1.4,25.9
2020,6,17 ,0.0,s/p,s/p,s/p,0.0,25.9
2020,6,18 ,s/p,s/p,s/p,s/p,s/p,25.9
2020,6,19 ,s/p,0.8,0.1,s/p,0.9,26.8
2020,6,20 ,0.1,s/p,s/p,0.2,0.3,27.1
2020,6,21 ,s/p,s/p,s/p,s/p,s/p,27.1
2020,6,22 ,0.1,s/p,s/p,0.2,0.3,27.4
2020,6,23 ,1.4,s/p,0.4,0.1,1.9,29.3
2020,6,24 ,0.1,0.6,0.8,0.3,1.8,31.1
2020,6,25 ,0.1,s/p,s/p,s/p,0.1,31.2
2020,6,26 ,s/p,s/p,s/p,2.3,2.3,33.5
2020,6,27 ,s/p,s/p,s/p,s/p,s/p,33.5
2020,6,28 ,0.3,s/p,s/p,s/p,0.3,33.8
2020,6,29 ,s/p,s/p,s/p,s/p,s/p,33.8
2020,6,30 ,s/p,s/p,s/p,s/p,s/p,33.8
