Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
2009,4,1,3.0,14.4,8.7,10.8,9
2009,4,2,5.8,11.0,8.4,9.0,9
2009,4,3,4.4,11.4,7.9,9.0,8
2009,4,4,.,.,.,.,.
2009,4,5,.,.,.,.,.
2009,4,6,4.0,11.4,7.7,9.3,9
2009,4,7,2.0,11.8,6.9,7.3,9
2009,4,8,5.8,15.0,10.4,13.0,9
2009,4,9,5.0,15.0,10.0,10.4,9
2009,4,10,.,.,.,.,.
2009,4,11,.,.,.,.,.
2009,4,12,.,.,.,.,.
2009,4,13,2.4,14.2,8.3,9.5,9
2009,4,14,0.8,12.0,6.4,8.8,9
2009,4,15,5.2,15.0,10.1,10.4,9
2009,4,16,4.2,16.2,10.2,11.5,9
2009,4,17,7.6,15.4,11.5,12.2,8
2009,4,18,.,.,.,.,.
2009,4,19,.,.,.,.,.
2009,4,20,5.0,14.4,9.7,11.1,9
2009,4,21,0.8,13.6,7.2,8.4,9
2009,4,22,8.5,10.4,9.4,8.9,9
2009,4,23,2.8,11.0,6.9,8.1,9
2009,4,24,2.6,14.5,8.5,10.0,8
2009,4,25,.,.,.,.,.
2009,4,26,.,.,.,.,.
2009,4,27,11.8,15.8,13.8,14.8,9
2009,4,28,6.8,14.8,10.8,11.5,9
2009,4,29,7.8,15.8,11.8,12.5,9
2009,4,30,6.2,14.2,10.2,10.2,9
