Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2018,3,1 ,,,,,s/p,s/p
2018,3,2 ,,,,,s/p,s/p
2018,3,3 ,,,,,s/p,s/p
2018,3,4 ,,,,,2.5,2.5
2018,3,5 ,,,,,s/p,2.5
2018,3,6 ,,,,,s/p,2.5
2018,3,7 ,,,,,s/p,2.5
2018,3,8 ,,,,,s/p,2.5
2018,3,9 ,,,,,18.5,21.0
2018,3,10 ,,,,,s/p,21.0
2018,3,11 ,,,,,s/p,21.0
2018,3,12 ,,,,,10.5,31.5
2018,3,13 ,,,,,s/p,31.5
2018,3,14 ,,,,,19.5,51.0
2018,3,15 ,,,,,s/p,51.0
2018,3,16 ,,,,,68.6,119.6
2018,3,17 ,,,,,23.3,142.9
2018,3,18 ,,,,,s/p,142.9
2018,3,19 ,,,,,s/p,142.9
2018,3,20 ,,,,,s/p,142.9
2018,3,21 ,,,,,15.0,157.9
2018,3,22 ,,,,,41.5,199.4
2018,3,23 ,,,,,5.3,204.7
2018,3,24 ,,,,,s/p,204.7
2018,3,25 ,,,,,s/p,204.7
2018,3,26 ,,,,,s/p,204.7
2018,3,27 ,,,,,s/p,204.7
2018,3,28 ,,,,,s/p,204.7
2018,3,29 ,,,,,s/p,204.7
2018,3,30 ,,,,,s/p,204.7
2018,3,31 ,,,,,s/p,204.7
