Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
1978,11,1 ,s/p,s/p,s/p,s/p,s/p,s/p
1978,11,2 ,s/p,s/p,s/p,s/p,s/p,s/p
1978,11,3 ,s/p,s/p,s/p,s/p,s/p,s/p
1978,11,4 ,s/p,s/p,s/p,s/p,s/p,s/p
1978,11,5 ,s/p,s/p,s/p,s/p,s/p,s/p
1978,11,6 ,s/p,s/p,s/p,s/p,s/p,s/p
1978,11,7 ,s/p,s/p,s/p,s/p,s/p,s/p
1978,11,8 ,s/p,s/p,s/p,s/p,s/p,s/p
1978,11,9 ,s/p,s/p,s/p,s/p,s/p,s/p
1978,11,10 ,s/p,s/p,s/p,s/p,s/p,s/p
1978,11,11 ,s/p,s/p,s/p,s/p,s/p,s/p
1978,11,12 ,s/p,s/p,s/p,s/p,s/p,s/p
1978,11,13 ,s/p,s/p,s/p,s/p,s/p,s/p
1978,11,14 ,s/p,s/p,s/p,s/p,s/p,s/p
1978,11,15 ,s/p,s/p,s/p,1.5,1.5,1.5
1978,11,16 ,15.0,24.4,1.6,0.6,41.6,43.1
1978,11,17 ,s/p,3.0,1.9,s/p,4.9,48.0
1978,11,18 ,0.5,s/p,s/p,s/p,0.5,48.5
1978,11,19 ,s/p,s/p,s/p,s/p,s/p,48.5
1978,11,20 ,s/p,s/p,s/p,s/p,s/p,48.5
1978,11,21 ,s/p,s/p,s/p,s/p,s/p,48.5
1978,11,22 ,s/p,s/p,s/p,s/p,s/p,48.5
1978,11,23 ,s/p,s/p,s/p,s/p,s/p,48.5
1978,11,24 ,s/p,s/p,s/p,s/p,s/p,48.5
1978,11,25 ,s/p,s/p,s/p,s/p,s/p,48.5
1978,11,26 ,s/p,s/p,s/p,s/p,s/p,48.5
1978,11,27 ,s/p,s/p,s/p,s/p,s/p,48.5
1978,11,28 ,s/p,s/p,s/p,s/p,s/p,48.5
1978,11,29 ,s/p,s/p,s/p,s/p,s/p,48.5
1978,11,30 ,s/p,s/p,s/p,s/p,s/p,48.5
