Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
1984,5,1 ,s/p,s/p,s/p,s/p,s/p,s/p
1984,5,2 ,s/p,s/p,s/p,s/p,s/p,s/p
1984,5,3 ,s/p,s/p,13.0,27.8,40.8,40.8
1984,5,4 ,0.0,s/p,s/p,s/p,0.0,40.8
1984,5,5 ,s/p,s/p,,s/p,s/p,40.8
1984,5,6 ,s/p,s/p,s/p,s/p,s/p,40.8
1984,5,7 ,s/p,s/p,s/p,s/p,s/p,40.8
1984,5,8 ,s/p,s/p,s/p,s/p,s/p,40.8
1984,5,9 ,s/p,s/p,s/p,s/p,s/p,40.8
1984,5,10 ,s/p,s/p,s/p,s/p,s/p,40.8
1984,5,11 ,s/p,s/p,s/p,s/p,s/p,40.8
1984,5,12 ,s/p,s/p,s/p,s/p,s/p,40.8
1984,5,13 ,s/p,s/p,s/p,s/p,s/p,40.8
1984,5,14 ,s/p,s/p,s/p,s/p,s/p,40.8
1984,5,15 ,s/p,s/p,s/p,0.0,0.0,40.8
1984,5,16 ,s/p,s/p,s/p,s/p,s/p,40.8
1984,5,17 ,s/p,s/p,s/p,2.6,2.6,43.4
1984,5,18 ,7.3,0.3,s/p,s/p,7.6,51.0
1984,5,19 ,0.5,0.5,s/p,0.5,1.5,52.5
1984,5,20 ,s/p,s/p,s/p,0.5,0.5,53.0
1984,5,21 ,27.3,7.5,8.9,1.1,44.8,97.8
1984,5,22 ,,s/p,s/p,s/p,s/p,97.8
1984,5,23 ,s/p,s/p,,s/p,s/p,97.8
1984,5,24 ,s/p,s/p,s/p,s/p,s/p,97.8
1984,5,25 ,s/p,11.0,38.5,13.5,63.0,160.8
1984,5,26 ,13.5,0.0,0.3,26.6,40.4,201.2
1984,5,27 ,1.7,s/p,1.0,8.0,10.7,211.9
1984,5,28 ,s/p,s/p,s/p,s/p,s/p,211.9
1984,5,29 ,s/p,s/p,s/p,s/p,s/p,211.9
1984,5,30 ,s/p,s/p,s/p,s/p,s/p,211.9
1984,5,31 ,s/p,s/p,s/p,0.0,0.0,211.9
