Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
2015,6,1,10.2,18.1,14.2,13.8,13
2015,6,2,5.9,19.2,12.6,11.9,15
2015,6,3,10.3,17.6,14.0,15.1,13
2015,6,4,8.7,16.8,12.7,14.0,13
2015,6,5,11.4,16.8,14.1,14.3,13
2015,6,6,12.2,17.9,15.0,14.3,16
2015,6,7,10.9,18.0,14.4,15.3,13
2015,6,8,12.2,18.4,15.3,15.4,13
2015,6,9,9.8,18.8,14.3,13.8,13
2015,6,10,10.6,18.6,14.6,14.8,13
2015,6,11,7.3,18.5,12.9,14.4,13
2015,6,12,7.3,16.8,12.0,13.0,13
2015,6,13,10.4,17.3,13.8,13.4,12
2015,6,14,5.9,19.8,12.8,14.3,13
2015,6,15,4.5,17.0,10.8,12.2,14
2015,6,16,10.3,16.6,13.5,13.2,13
2015,6,17,10.6,19.1,14.9,13.2,16
2015,6,18,5.8,20.0,12.9,14.6,13
2015,6,19,7.0,16.5,11.8,13.8,13
2015,6,20,8.7,.,.,12.1,15
2015,6,21,11.0,17.2,14.1,15.1,12
2015,6,22,11.1,16.3,13.7,13.6,17
2015,6,23,11.0,18.5,14.8,15.3,13
2015,6,24,8.6,18.7,13.7,14.9,13
2015,6,25,9.6,20.0,14.8,16.0,13
2015,6,26,7.2,17.8,12.5,13.9,13
2015,6,27,11.3,.,.,13.0,15
2015,6,28,12.4,15.4,13.9,13.5,12
2015,6,29,11.6,16.5,14.1,13.6,13
2015,6,30,6.9,16.1,11.5,12.7,13
