Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
1966,4,1,7.4,21.2,13.9,14.4,17
1966,4,2,7.0,20.2,13.6,14.9,17
1966,4,3,9.0,21.0,15.3,15.6,17
1966,4,4,4.0,25.1,13.9,16.1,17
1966,4,5,7.0,23.0,16.2,15.6,17
1966,4,6,5.1,20.5,12.4,14.1,17
1966,4,7,5.0,24.0,14.8,14.8,17
1966,4,8,2.0,24.0,12.9,13.9,17
1966,4,9,6.0,22.0,13.0,14.8,17
1966,4,10,9.4,18.0,14.3,13.7,17
1966,4,11,13.0,.,15.6,16.3,17
1966,4,12,10.7,15.2,12.6,12.7,17
1966,4,13,4.8,16.0,10.2,10.9,17
1966,4,14,7.0,19.1,11.8,13.8,17
1966,4,15,10.0,20.0,14.9,15.8,17
1966,4,16,8.0,14.0,13.0,11.9,17
1966,4,17,7.0,15.4,11.4,12.3,17
1966,4,18,5.6,18.0,10.5,11.2,17
1966,4,19,5.0,22.0,12.1,13.5,17
1966,4,20,7.0,16.0,12.5,13.1,17
1966,4,21,12.0,20.6,15.6,16.6,17
1966,4,22,11.0,18.1,14.6,14.8,17
1966,4,23,6.0,23.0,12.0,14.2,17
1966,4,24,7.0,21.0,13.4,13.1,17
1966,4,25,6.0,13.0,10.8,10.2,17
1966,4,26,10.6,18.1,13.4,14.2,17
1966,4,27,6.7,16.6,12.0,12.5,17
1966,4,28,7.7,19.0,12.2,12.4,17
1966,4,29,3.7,20.2,10.4,11.5,17
1966,4,30,8.0,18.0,11.8,12.9,17
