Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2021,10,1 ,20.6,,,2.4,23.0,23.0
2021,10,2 ,s/p,,,s/p,s/p,23.0
2021,10,3 ,s/p,,,s/p,s/p,23.0
2021,10,4 ,s/p,,,0.4,0.4,23.4
2021,10,5 ,s/p,,,s/p,s/p,23.4
2021,10,6 ,s/p,,,s/p,s/p,23.4
2021,10,7 ,s/p,,,s/p,s/p,23.4
2021,10,8 ,s/p,,,s/p,s/p,23.4
2021,10,9 ,s/p,,,s/p,s/p,23.4
2021,10,10 ,s/p,,,0.2,0.2,23.6
2021,10,11 ,s/p,,,s/p,s/p,23.6
2021,10,12 ,s/p,,,18.0,18.0,41.6
2021,10,13 ,19.0,,,5.2,24.2,65.8
2021,10,14 ,1.4,,,,1.4,67.2
2021,10,15 ,s/p,,,1.0,1.0,68.2
2021,10,16 ,s/p,,,s/p,s/p,68.2
2021,10,17 ,s/p,,,s/p,s/p,68.2
2021,10,18 ,s/p,,,s/p,s/p,68.2
2021,10,19 ,s/p,,,0.2,0.2,68.4
2021,10,20 ,s/p,,,0.2,0.2,68.6
2021,10,21 ,0.2,,,3.0,3.2,71.8
2021,10,22 ,s/p,,,0.2,0.2,72.0
2021,10,23 ,s/p,,,0.8,0.8,72.8
2021,10,24 ,s/p,,,2.8,2.8,75.6
2021,10,25 ,0.2,,,s/p,0.2,75.8
2021,10,26 ,s/p,,,s/p,s/p,75.8
2021,10,27 ,s/p,,,s/p,s/p,75.8
2021,10,28 ,s/p,,,s/p,s/p,75.8
2021,10,29 ,1.4,,,s/p,1.4,77.2
2021,10,30 ,s/p,,,s/p,s/p,77.2
2021,10,31 ,s/p,,,s/p,s/p,77.2
